siparis_id,tarih,musteri_id,urun_id,adet,liste_fiyati,kupon_kodu,indirim_tutari,odenen_tutar,kanal,bolge,musteriden_alinan_kargo,kargo_maliyeti
S101621,2026-04-02,M11480,U201,1,3490.00,,0.00,3490.00,organik,Ege,0.00,0.00
S101622,2026-04-02,M11481,U502,1,790.00,HOSGELDIN30,237.00,553.00,organik,Marmara,0.00,110.62
S101622,2026-04-02,M11481,U504,2,490.00,HOSGELDIN30,294.00,686.00,organik,Marmara,0.00,0.00
S101623,2026-04-03,M11482,U503,1,590.00,,0.00,590.00,google,Doğu Anadolu,0.00,201.80
S101623,2026-04-03,M11482,U403,1,2890.00,,0.00,2890.00,google,Doğu Anadolu,0.00,0.00
S101624,2026-04-03,M11483,U606,1,490.00,,0.00,490.00,google,Marmara,139.00,89.64
S101625,2026-04-03,M11484,U501,1,1190.00,,0.00,1190.00,organik,Marmara,0.00,96.02
S101626,2026-04-03,M11485,U408,1,690.00,,0.00,690.00,google,Marmara,139.00,106.89
S101627,2026-04-03,M11486,U501,1,1190.00,HOSGELDIN30,357.00,833.00,google,Karadeniz,0.00,127.29
S101628,2026-04-03,M11487,U501,1,1190.00,,0.00,1190.00,organik,Ege,0.00,124.47
S101628,2026-04-03,M11487,U106,1,3990.00,,0.00,3990.00,organik,Ege,0.00,0.00
S101628,2026-04-03,M11487,U602,1,290.00,,0.00,290.00,organik,Ege,0.00,0.00
S101629,2026-04-03,M11488,U105,1,1890.00,,0.00,1890.00,google,İç Anadolu,0.00,121.26
S101629,2026-04-03,M11488,U206,1,4490.00,,0.00,4490.00,google,İç Anadolu,0.00,0.00
S101629,2026-04-03,M11488,U303,1,1290.00,,0.00,1290.00,google,İç Anadolu,0.00,0.00
S101630,2026-04-03,M11078,U506,1,890.00,,0.00,890.00,instagram,Karadeniz,0.00,132.30
S101630,2026-04-03,M11078,U603,1,390.00,,0.00,390.00,instagram,Karadeniz,0.00,0.00
S101630,2026-04-03,M11078,U403,1,2890.00,,0.00,2890.00,instagram,Karadeniz,0.00,0.00
S101631,2026-04-03,M11489,U303,1,1290.00,HOSGELDIN30,387.00,903.00,organik,İç Anadolu,0.00,115.39
S101632,2026-04-03,M11151,U502,1,790.00,,0.00,790.00,organik,Marmara,0.00,94.03
S101633,2026-04-03,M11490,U503,1,590.00,,0.00,590.00,organik,Ege,139.00,105.36
S101634,2026-04-03,M11491,U406,1,990.00,BAHAR15,148.50,841.50,organik,Akdeniz,0.00,121.79
S101635,2026-04-03,M11259,U603,1,390.00,,0.00,390.00,organik,İç Anadolu,139.00,117.43
S101636,2026-04-03,M11492,U501,1,1190.00,,0.00,1190.00,google,Doğu Anadolu,0.00,192.53
S101637,2026-04-03,M11114,U406,1,990.00,,0.00,990.00,google,İç Anadolu,0.00,117.20
S101638,2026-04-03,M11493,U106,1,3990.00,,0.00,3990.00,organik,Ege,0.00,115.85
S101638,2026-04-03,M11493,U101,1,5490.00,,0.00,5490.00,organik,Ege,0.00,0.00
S101639,2026-04-03,M11459,U103,1,3290.00,,0.00,3290.00,google,İç Anadolu,0.00,124.99
S101640,2026-04-03,M11494,U402,1,9900.00,,0.00,9900.00,google,İç Anadolu,0.00,129.72
S101640,2026-04-03,M11494,U401,1,6990.00,,0.00,6990.00,google,İç Anadolu,0.00,0.00
S101641,2026-04-03,M11495,U301,1,2190.00,,0.00,2190.00,organik,Ege,0.00,110.18
S101642,2026-04-03,M11496,U505,2,1390.00,,0.00,2780.00,organik,Akdeniz,0.00,124.24
S101643,2026-04-03,M11497,U103,1,3290.00,BAHAR15,493.50,2796.50,instagram,Marmara,0.00,99.71
S101644,2026-04-03,M11498,U505,1,1390.00,,0.00,1390.00,instagram,Ege,0.00,120.89
S101645,2026-04-03,M11499,U305,1,1690.00,HOSGELDIN30,507.00,1183.00,instagram,Marmara,0.00,105.93
S101645,2026-04-03,M11499,U408,1,690.00,HOSGELDIN30,207.00,483.00,instagram,Marmara,0.00,0.00
S101646,2026-04-03,M11500,U403,2,2890.00,HOSGELDIN30,1734.00,4046.00,google,Doğu Anadolu,0.00,177.12
S101647,2026-04-03,M11320,U404,1,1490.00,BAHAR15,223.50,1266.50,instagram,Karadeniz,0.00,130.47
S101647,2026-04-03,M11320,U501,1,1190.00,BAHAR15,178.50,1011.50,instagram,Karadeniz,0.00,0.00
S101648,2026-04-03,M11501,U606,1,490.00,,0.00,490.00,organik,Akdeniz,0.00,137.38
S101648,2026-04-03,M11501,U104,1,2490.00,,0.00,2490.00,organik,Akdeniz,0.00,0.00
S101649,2026-04-03,M11502,U103,1,3290.00,,0.00,3290.00,organik,İç Anadolu,0.00,103.80
S101650,2026-04-03,M11221,U502,1,790.00,,0.00,790.00,organik,Ege,0.00,100.64
S101651,2026-04-03,M11503,U104,2,2490.00,,0.00,4980.00,google,Karadeniz,0.00,133.99
S101652,2026-04-03,M11504,U107,1,6490.00,,0.00,6490.00,instagram,İç Anadolu,0.00,116.97
S101653,2026-04-03,M11505,U105,1,1890.00,,0.00,1890.00,organik,İç Anadolu,0.00,115.95
S101654,2026-04-03,M11231,U302,1,3690.00,,0.00,3690.00,instagram,Marmara,0.00,97.49
S101655,2026-04-03,M11506,U405,1,1190.00,,0.00,1190.00,organik,İç Anadolu,0.00,119.77
S101656,2026-04-03,M11507,U501,1,1190.00,,0.00,1190.00,google,Marmara,0.00,101.84
S101657,2026-04-03,M11489,U301,1,2190.00,,0.00,2190.00,eposta,Akdeniz,0.00,118.19
S101658,2026-04-03,M11508,U606,1,490.00,HOSGELDIN30,147.00,343.00,organik,İç Anadolu,139.00,114.60
S101659,2026-04-03,M11509,U203,1,3990.00,,0.00,3990.00,google,İç Anadolu,0.00,121.33
S101660,2026-04-03,M11510,U404,1,1490.00,,0.00,1490.00,organik,Ege,0.00,123.68
S101660,2026-04-03,M11510,U104,1,2490.00,,0.00,2490.00,organik,Ege,0.00,0.00
S101661,2026-04-03,M11511,U604,1,590.00,,0.00,590.00,organik,Ege,0.00,125.64
S101661,2026-04-03,M11511,U408,2,690.00,,0.00,1380.00,organik,Ege,0.00,0.00
S101662,2026-04-03,M11512,U606,1,490.00,HOSGELDIN30,147.00,343.00,organik,Marmara,0.00,110.24
S101662,2026-04-03,M11512,U202,1,2790.00,HOSGELDIN30,837.00,1953.00,organik,Marmara,0.00,0.00
S101662,2026-04-03,M11512,U105,3,1890.00,HOSGELDIN30,1701.00,3969.00,organik,Marmara,0.00,0.00
S101663,2026-04-03,M11513,U101,1,5490.00,BAHAR15,823.50,4666.50,organik,Marmara,0.00,105.71
S101664,2026-04-03,M11514,U602,1,290.00,,0.00,290.00,google,Karadeniz,139.00,134.66
S101665,2026-04-03,M11515,U406,2,990.00,HOSGELDIN30,594.00,1386.00,organik,Güneydoğu Anadolu,0.00,203.49
S101665,2026-04-03,M11515,U401,1,6990.00,HOSGELDIN30,2097.00,4893.00,organik,Güneydoğu Anadolu,0.00,0.00
S101666,2026-04-03,M11516,U404,1,1490.00,,0.00,1490.00,instagram,Marmara,0.00,100.68
S101667,2026-04-03,M11517,U603,2,390.00,HOSGELDIN30,234.00,546.00,instagram,Doğu Anadolu,0.00,185.82
S101667,2026-04-03,M11517,U505,1,1390.00,HOSGELDIN30,417.00,973.00,instagram,Doğu Anadolu,0.00,0.00
S101668,2026-04-03,M11372,U104,1,2490.00,BAHAR15,373.50,2116.50,google,Marmara,0.00,97.17
S101668,2026-04-03,M11372,U103,1,3290.00,BAHAR15,493.50,2796.50,google,Marmara,0.00,0.00
S101669,2026-04-03,M11518,U104,1,2490.00,BAHAR15,373.50,2116.50,organik,Güneydoğu Anadolu,0.00,193.25
S101670,2026-04-03,M11519,U404,1,1490.00,,0.00,1490.00,instagram,İç Anadolu,0.00,103.22
S101671,2026-04-03,M11509,U503,3,590.00,,0.00,1770.00,organik,Marmara,0.00,92.11
S101672,2026-04-03,M11520,U406,2,990.00,,0.00,1980.00,google,Ege,0.00,103.86
S101673,2026-04-03,M10033,U102,1,8900.00,,0.00,8900.00,organik,Akdeniz,0.00,116.15
S101674,2026-04-03,M11521,U502,1,790.00,HOSGELDIN30,237.00,553.00,google,Doğu Anadolu,139.00,173.53
S101675,2026-04-03,M11522,U402,1,9900.00,HOSGELDIN30,2970.00,6930.00,google,Doğu Anadolu,0.00,191.14
S101676,2026-04-03,M11523,U407,1,1690.00,,0.00,1690.00,google,Marmara,0.00,100.20
S101677,2026-04-03,M11524,U101,1,5490.00,,0.00,5490.00,organik,Karadeniz,0.00,133.79
S101677,2026-04-03,M11524,U502,3,790.00,,0.00,2370.00,organik,Karadeniz,0.00,0.00
S101678,2026-04-03,M11525,U206,1,4490.00,,0.00,4490.00,google,Marmara,0.00,109.36
S101678,2026-04-03,M11525,U104,1,2490.00,,0.00,2490.00,google,Marmara,0.00,0.00
S101678,2026-04-03,M11525,U505,1,1390.00,,0.00,1390.00,google,Marmara,0.00,0.00
S101679,2026-04-03,M11526,U408,1,690.00,,0.00,690.00,google,Marmara,0.00,100.06
S101679,2026-04-03,M11526,U501,1,1190.00,,0.00,1190.00,google,Marmara,0.00,0.00
S101680,2026-04-03,M11527,U301,1,2190.00,,0.00,2190.00,organik,Marmara,0.00,107.05
S101681,2026-04-04,M11528,U606,2,490.00,,0.00,980.00,google,Ege,0.00,118.90
S101682,2026-04-04,M11529,U407,1,1690.00,,0.00,1690.00,google,Güneydoğu Anadolu,0.00,183.82
S101683,2026-04-04,M10869,U203,1,3990.00,,0.00,3990.00,instagram,Doğu Anadolu,0.00,194.86
S101683,2026-04-04,M10869,U403,1,2890.00,,0.00,2890.00,instagram,Doğu Anadolu,0.00,0.00
S101683,2026-04-04,M10869,U105,1,1890.00,,0.00,1890.00,instagram,Doğu Anadolu,0.00,0.00
S101684,2026-04-04,M11530,U408,1,690.00,,0.00,690.00,organik,İç Anadolu,139.00,105.10
S101685,2026-04-04,M11531,U502,1,790.00,,0.00,790.00,organik,Karadeniz,0.00,150.05
S101685,2026-04-04,M11531,U605,3,890.00,,0.00,2670.00,organik,Karadeniz,0.00,0.00
S101686,2026-04-04,M11532,U201,1,3490.00,,0.00,3490.00,organik,Ege,0.00,103.68
S101687,2026-04-04,M11533,U405,3,1190.00,,0.00,3570.00,google,Marmara,0.00,102.17
S101688,2026-04-04,M11534,U201,1,3490.00,BAHAR15,523.50,2966.50,google,Güneydoğu Anadolu,0.00,175.27
S101688,2026-04-04,M11534,U104,1,2490.00,BAHAR15,373.50,2116.50,google,Güneydoğu Anadolu,0.00,0.00
S101689,2026-04-04,M11535,U404,1,1490.00,,0.00,1490.00,organik,Karadeniz,0.00,119.64
S101690,2026-04-04,M11356,U502,1,790.00,,0.00,790.00,google,Doğu Anadolu,0.00,207.09
S101691,2026-04-04,M11536,U204,1,2290.00,,0.00,2290.00,instagram,Marmara,0.00,100.74
S101691,2026-04-04,M11536,U104,1,2490.00,,0.00,2490.00,instagram,Marmara,0.00,0.00
S101692,2026-04-04,M11537,U201,1,3490.00,,0.00,3490.00,organik,Marmara,0.00,88.37
S101693,2026-04-04,M11287,U602,1,290.00,,0.00,290.00,google,Marmara,139.00,104.62
S101694,2026-04-04,M11538,U602,1,290.00,HOSGELDIN30,87.00,203.00,instagram,Doğu Anadolu,0.00,208.77
S101694,2026-04-04,M11538,U406,2,990.00,HOSGELDIN30,594.00,1386.00,instagram,Doğu Anadolu,0.00,0.00
S101694,2026-04-04,M11538,U301,1,2190.00,HOSGELDIN30,657.00,1533.00,instagram,Doğu Anadolu,0.00,0.00
S101695,2026-04-04,M11317,U302,1,3690.00,,0.00,3690.00,google,Ege,0.00,109.60
S101695,2026-04-04,M11317,U408,1,690.00,,0.00,690.00,google,Ege,0.00,0.00
S101696,2026-04-04,M11539,U502,1,790.00,,0.00,790.00,organik,Marmara,0.00,108.05
S101696,2026-04-04,M11539,U106,1,3990.00,,0.00,3990.00,organik,Marmara,0.00,0.00
S101697,2026-04-04,M10148,U103,1,3290.00,,0.00,3290.00,google,İç Anadolu,0.00,109.70
S101697,2026-04-04,M10148,U405,1,1190.00,,0.00,1190.00,google,İç Anadolu,0.00,0.00
S101698,2026-04-04,M11540,U101,1,5490.00,,0.00,5490.00,organik,Ege,0.00,120.78
S101699,2026-04-04,M11541,U105,1,1890.00,BAHAR15,283.50,1606.50,organik,İç Anadolu,0.00,111.67
S101700,2026-04-04,M11542,U207,2,5490.00,,0.00,10980.00,google,İç Anadolu,0.00,115.99
S101701,2026-04-04,M11134,U201,1,3490.00,,0.00,3490.00,google,Ege,0.00,101.68
S101702,2026-04-04,M11543,U408,1,690.00,,0.00,690.00,google,İç Anadolu,139.00,121.46
S101703,2026-04-04,M11494,U604,1,590.00,,0.00,590.00,organik,Doğu Anadolu,139.00,185.43
S101704,2026-04-04,M11544,U408,1,690.00,,0.00,690.00,instagram,Marmara,139.00,92.71
S101705,2026-04-04,M11545,U101,1,5490.00,,0.00,5490.00,organik,Karadeniz,0.00,149.55
S101705,2026-04-04,M11545,U601,2,1290.00,,0.00,2580.00,organik,Karadeniz,0.00,0.00
S101706,2026-04-04,M11546,U503,2,590.00,,0.00,1180.00,organik,Doğu Anadolu,0.00,196.06
S101706,2026-04-04,M11546,U406,1,990.00,,0.00,990.00,organik,Doğu Anadolu,0.00,0.00
S101707,2026-04-04,M11547,U104,1,2490.00,HOSGELDIN30,747.00,1743.00,instagram,Doğu Anadolu,0.00,197.96
S101708,2026-04-04,M11548,U603,1,390.00,,0.00,390.00,organik,Ege,0.00,121.86
S101708,2026-04-04,M11548,U103,1,3290.00,,0.00,3290.00,organik,Ege,0.00,0.00
S101709,2026-04-04,M11549,U506,1,890.00,BAHAR15,133.50,756.50,google,İç Anadolu,0.00,107.60
S101710,2026-04-04,M11550,U501,1,1190.00,,0.00,1190.00,organik,Karadeniz,0.00,132.70
S101710,2026-04-04,M11550,U408,1,690.00,,0.00,690.00,organik,Karadeniz,0.00,0.00
S101711,2026-04-04,M11551,U406,1,990.00,,0.00,990.00,instagram,Doğu Anadolu,0.00,201.57
S101712,2026-04-04,M11552,U106,1,3990.00,,0.00,3990.00,organik,Ege,0.00,102.87
S101713,2026-04-04,M10394,U503,1,590.00,,0.00,590.00,google,Marmara,139.00,89.75
S101714,2026-04-04,M11553,U501,1,1190.00,,0.00,1190.00,instagram,Ege,0.00,116.55
S101715,2026-04-04,M11554,U105,1,1890.00,,0.00,1890.00,google,Marmara,0.00,107.45
S101715,2026-04-04,M11554,U501,1,1190.00,,0.00,1190.00,google,Marmara,0.00,0.00
S101716,2026-04-04,M11555,U501,1,1190.00,,0.00,1190.00,organik,Ege,0.00,110.15
S101717,2026-04-04,M11162,U603,1,390.00,BAHAR15,58.50,331.50,google,Karadeniz,139.00,124.97
S101718,2026-04-04,M11556,U408,1,690.00,,0.00,690.00,organik,İç Anadolu,139.00,111.23
S101719,2026-04-04,M11557,U502,2,790.00,,0.00,1580.00,google,Karadeniz,0.00,123.67
S101720,2026-04-04,M11558,U207,1,5490.00,,0.00,5490.00,google,Doğu Anadolu,0.00,192.87
S101720,2026-04-04,M11558,U405,3,1190.00,,0.00,3570.00,google,Doğu Anadolu,0.00,0.00
S101720,2026-04-04,M11558,U303,2,1290.00,,0.00,2580.00,google,Doğu Anadolu,0.00,0.00
S101721,2026-04-04,M11559,U305,2,1690.00,,0.00,3380.00,google,Marmara,0.00,96.99
S101722,2026-04-04,M11560,U503,1,590.00,,0.00,590.00,instagram,Ege,139.00,113.45
S101723,2026-04-04,M11216,U303,1,1290.00,BAHAR15,193.50,1096.50,instagram,Marmara,0.00,98.78
S101724,2026-04-04,M11561,U102,1,8900.00,,0.00,8900.00,organik,Marmara,0.00,110.75
S101724,2026-04-04,M11561,U606,1,490.00,,0.00,490.00,organik,Marmara,0.00,0.00
S101724,2026-04-04,M11561,U605,2,890.00,,0.00,1780.00,organik,Marmara,0.00,0.00
S101725,2026-04-04,M11562,U105,1,1890.00,HOSGELDIN30,567.00,1323.00,instagram,Marmara,0.00,109.66
S101725,2026-04-04,M11562,U502,3,790.00,HOSGELDIN30,711.00,1659.00,instagram,Marmara,0.00,0.00
S101726,2026-04-04,M11563,U602,1,290.00,,0.00,290.00,eposta,Akdeniz,139.00,118.43
S101727,2026-04-04,M11564,U303,1,1290.00,,0.00,1290.00,organik,Akdeniz,0.00,126.11
S101728,2026-04-04,M11565,U501,1,1190.00,,0.00,1190.00,instagram,Ege,0.00,99.51
S101729,2026-04-04,M11566,U606,1,490.00,BAHAR15,73.50,416.50,organik,Güneydoğu Anadolu,139.00,181.51
S101730,2026-04-04,M11567,U606,1,490.00,HOSGELDIN30,147.00,343.00,organik,İç Anadolu,139.00,124.96
S101731,2026-04-04,M11568,U205,1,1290.00,,0.00,1290.00,instagram,İç Anadolu,0.00,109.59
S101731,2026-04-04,M11568,U107,1,6490.00,,0.00,6490.00,instagram,İç Anadolu,0.00,0.00
S101732,2026-04-04,M11226,U101,1,5490.00,,0.00,5490.00,google,Marmara,0.00,103.01
S101733,2026-04-04,M11569,U506,3,890.00,BAHAR15,400.50,2269.50,organik,Güneydoğu Anadolu,0.00,162.17
S101734,2026-04-04,M11570,U103,1,3290.00,,0.00,3290.00,google,Akdeniz,0.00,137.48
S101734,2026-04-04,M11570,U506,1,890.00,,0.00,890.00,google,Akdeniz,0.00,0.00
S101734,2026-04-04,M11570,U304,1,2490.00,,0.00,2490.00,google,Akdeniz,0.00,0.00
S101735,2026-04-05,M11490,U506,2,890.00,,0.00,1780.00,google,Marmara,0.00,101.18
S101735,2026-04-05,M11490,U206,1,4490.00,,0.00,4490.00,google,Marmara,0.00,0.00
S101736,2026-04-05,M11571,U207,1,5490.00,,0.00,5490.00,instagram,Karadeniz,0.00,145.31
S101736,2026-04-05,M11571,U106,1,3990.00,,0.00,3990.00,instagram,Karadeniz,0.00,0.00
S101737,2026-04-05,M11572,U503,1,590.00,BAHAR15,88.50,501.50,instagram,Ege,139.00,101.20
S101738,2026-04-05,M11573,U504,1,490.00,,0.00,490.00,eposta,Akdeniz,139.00,124.99
S101739,2026-04-05,M11574,U405,1,1190.00,,0.00,1190.00,organik,Güneydoğu Anadolu,0.00,176.65
S101740,2026-04-05,M11575,U408,1,690.00,,0.00,690.00,instagram,Marmara,0.00,92.93
S101740,2026-04-05,M11575,U504,3,490.00,,0.00,1470.00,instagram,Marmara,0.00,0.00
S101741,2026-04-05,M11576,U408,1,690.00,BAHAR15,103.50,586.50,organik,Karadeniz,0.00,123.73
S101741,2026-04-05,M11576,U205,1,1290.00,BAHAR15,193.50,1096.50,organik,Karadeniz,0.00,0.00
S101742,2026-04-05,M11577,U203,1,3990.00,,0.00,3990.00,google,Marmara,0.00,94.64
S101743,2026-04-05,M11578,U204,1,2290.00,,0.00,2290.00,google,Marmara,0.00,89.86
S101744,2026-04-05,M11579,U204,1,2290.00,,0.00,2290.00,instagram,Ege,0.00,99.82
S101745,2026-04-05,M11580,U103,1,3290.00,,0.00,3290.00,google,Marmara,0.00,104.78
S101746,2026-04-05,M11581,U406,1,990.00,BAHAR15,148.50,841.50,instagram,Marmara,0.00,99.17
S101747,2026-04-05,M11582,U304,1,2490.00,,0.00,2490.00,instagram,Karadeniz,0.00,136.08
S101748,2026-04-05,M11583,U603,1,390.00,,0.00,390.00,organik,Ege,139.00,108.85
S101749,2026-04-05,M11584,U601,1,1290.00,,0.00,1290.00,organik,Akdeniz,0.00,118.40
S101749,2026-04-05,M11584,U302,1,3690.00,,0.00,3690.00,organik,Akdeniz,0.00,0.00
S101750,2026-04-05,M11585,U501,1,1190.00,,0.00,1190.00,organik,İç Anadolu,0.00,109.53
S101751,2026-04-05,M11586,U207,1,5490.00,HOSGELDIN30,1647.00,3843.00,organik,Güneydoğu Anadolu,0.00,184.02
S101752,2026-04-05,M11587,U602,2,290.00,,0.00,580.00,organik,Marmara,139.00,106.94
S101753,2026-04-05,M11588,U502,3,790.00,,0.00,2370.00,organik,Ege,0.00,108.50
S101754,2026-04-05,M11589,U606,1,490.00,,0.00,490.00,instagram,Ege,139.00,110.80
S101755,2026-04-05,M11590,U605,1,890.00,,0.00,890.00,google,Akdeniz,0.00,122.43
S101756,2026-04-05,M11591,U302,1,3690.00,,0.00,3690.00,organik,İç Anadolu,0.00,114.81
S101757,2026-04-05,M11592,U104,1,2490.00,,0.00,2490.00,organik,Ege,0.00,107.76
S101758,2026-04-05,M11593,U501,1,1190.00,,0.00,1190.00,instagram,İç Anadolu,0.00,108.25
S101758,2026-04-05,M11593,U105,1,1890.00,,0.00,1890.00,instagram,İç Anadolu,0.00,0.00
S101759,2026-04-05,M11594,U107,1,6490.00,,0.00,6490.00,organik,Akdeniz,0.00,113.08
S101760,2026-04-05,M11595,U502,2,790.00,,0.00,1580.00,instagram,İç Anadolu,0.00,111.87
S101760,2026-04-05,M11595,U302,1,3690.00,,0.00,3690.00,instagram,İç Anadolu,0.00,0.00
S101761,2026-04-05,M10482,U408,2,690.00,,0.00,1380.00,organik,Marmara,0.00,92.51
S101762,2026-04-05,M11596,U304,2,2490.00,,0.00,4980.00,google,Marmara,0.00,93.60
S101763,2026-04-05,M11597,U602,1,290.00,,0.00,290.00,organik,Marmara,0.00,105.26
S101763,2026-04-05,M11597,U405,1,1190.00,,0.00,1190.00,organik,Marmara,0.00,0.00
S101764,2026-04-05,M11598,U102,1,8900.00,,0.00,8900.00,organik,Karadeniz,0.00,121.48
S101765,2026-04-05,M11519,U303,1,1290.00,,0.00,1290.00,google,İç Anadolu,0.00,115.14
S101765,2026-04-05,M11519,U202,1,2790.00,,0.00,2790.00,google,İç Anadolu,0.00,0.00
S101766,2026-04-05,M11599,U305,1,1690.00,,0.00,1690.00,organik,Marmara,0.00,92.64
S101767,2026-04-05,M11185,U304,1,2490.00,,0.00,2490.00,organik,İç Anadolu,0.00,119.98
S101768,2026-04-05,M11600,U104,1,2490.00,,0.00,2490.00,google,Karadeniz,0.00,128.70
S101769,2026-04-05,M11601,U102,1,8900.00,HOSGELDIN30,2670.00,6230.00,instagram,İç Anadolu,0.00,110.86
S101770,2026-04-05,M11317,U407,1,1690.00,,0.00,1690.00,google,Marmara,0.00,98.85
S101770,2026-04-05,M11317,U505,1,1390.00,,0.00,1390.00,google,Marmara,0.00,0.00
S101770,2026-04-05,M11317,U604,1,590.00,,0.00,590.00,google,Marmara,0.00,0.00
S101771,2026-04-05,M11433,U105,1,1890.00,,0.00,1890.00,instagram,Ege,0.00,116.15
S101771,2026-04-05,M11433,U501,1,1190.00,,0.00,1190.00,instagram,Ege,0.00,0.00
S101772,2026-04-05,M11602,U605,2,890.00,,0.00,1780.00,organik,Marmara,0.00,103.60
S101772,2026-04-05,M11602,U302,1,3690.00,,0.00,3690.00,organik,Marmara,0.00,0.00
S101772,2026-04-05,M11602,U104,1,2490.00,,0.00,2490.00,organik,Marmara,0.00,0.00
S101773,2026-04-05,M11603,U105,1,1890.00,BAHAR15,283.50,1606.50,organik,Ege,0.00,113.34
S101774,2026-04-05,M11604,U306,3,690.00,,0.00,2070.00,organik,Akdeniz,0.00,108.80
S101775,2026-04-05,M11605,U101,1,5490.00,,0.00,5490.00,instagram,Ege,0.00,118.99
S101775,2026-04-05,M11605,U404,1,1490.00,,0.00,1490.00,instagram,Ege,0.00,0.00
S101776,2026-04-05,M11606,U402,1,9900.00,HOSGELDIN30,2970.00,6930.00,instagram,Akdeniz,0.00,119.59
S101776,2026-04-05,M11606,U203,1,3990.00,HOSGELDIN30,1197.00,2793.00,instagram,Akdeniz,0.00,0.00
S101777,2026-04-05,M11607,U301,1,2190.00,HOSGELDIN30,657.00,1533.00,google,Doğu Anadolu,0.00,172.42
S101778,2026-04-05,M11608,U302,1,3690.00,HOSGELDIN30,1107.00,2583.00,organik,Ege,0.00,109.29
S101779,2026-04-05,M11609,U302,1,3690.00,,0.00,3690.00,google,Akdeniz,0.00,120.52
S101779,2026-04-05,M11609,U203,1,3990.00,,0.00,3990.00,google,Akdeniz,0.00,0.00
S101780,2026-04-05,M11610,U501,1,1190.00,,0.00,1190.00,google,Karadeniz,0.00,140.76
S101781,2026-04-05,M11611,U104,1,2490.00,,0.00,2490.00,instagram,Akdeniz,0.00,117.21
S101782,2026-04-05,M11612,U403,1,2890.00,BAHAR15,433.50,2456.50,instagram,Karadeniz,0.00,136.55
S101783,2026-04-05,M11613,U603,1,390.00,,0.00,390.00,google,Marmara,139.00,91.36
S101784,2026-04-05,M11614,U204,1,2290.00,,0.00,2290.00,organik,Marmara,0.00,103.62
S101784,2026-04-05,M11614,U503,1,590.00,,0.00,590.00,organik,Marmara,0.00,0.00
S101785,2026-04-05,M11420,U105,1,1890.00,,0.00,1890.00,organik,Akdeniz,0.00,134.61
S101785,2026-04-05,M11420,U405,1,1190.00,,0.00,1190.00,organik,Akdeniz,0.00,0.00
S101786,2026-04-05,M11615,U408,1,690.00,,0.00,690.00,organik,Ege,139.00,103.10
S101787,2026-04-05,M11616,U105,1,1890.00,,0.00,1890.00,organik,İç Anadolu,0.00,113.43
S101788,2026-04-05,M11617,U105,1,1890.00,BAHAR15,283.50,1606.50,organik,Güneydoğu Anadolu,0.00,164.46
S101789,2026-04-05,M11618,U408,1,690.00,BAHAR15,103.50,586.50,instagram,Marmara,139.00,103.93
S101790,2026-04-05,M11619,U605,2,890.00,,0.00,1780.00,organik,Marmara,0.00,90.27
S101791,2026-04-05,M11620,U105,1,1890.00,,0.00,1890.00,instagram,Karadeniz,0.00,134.44
S101792,2026-04-05,M11621,U602,1,290.00,,0.00,290.00,google,Marmara,139.00,95.08
S101793,2026-04-05,M11622,U302,1,3690.00,,0.00,3690.00,organik,İç Anadolu,0.00,104.56
S101794,2026-04-06,M11623,U505,1,1390.00,,0.00,1390.00,organik,İç Anadolu,0.00,106.65
S101795,2026-04-06,M11624,U503,1,590.00,HOSGELDIN30,177.00,413.00,instagram,Karadeniz,139.00,128.99
S101796,2026-04-06,M11625,U204,1,2290.00,,0.00,2290.00,google,Akdeniz,0.00,120.30
S101797,2026-04-06,M11626,U103,1,3290.00,,0.00,3290.00,google,Marmara,0.00,103.52
S101798,2026-04-06,M11627,U606,1,490.00,,0.00,490.00,organik,Doğu Anadolu,0.00,193.17
S101798,2026-04-06,M11627,U504,1,490.00,,0.00,490.00,organik,Doğu Anadolu,0.00,0.00
S101799,2026-04-06,M11628,U504,1,490.00,,0.00,490.00,organik,Ege,139.00,102.14
S101800,2026-04-06,M11592,U404,1,1490.00,,0.00,1490.00,organik,Akdeniz,0.00,123.73
S101801,2026-04-06,M11194,U101,1,5490.00,,0.00,5490.00,organik,Doğu Anadolu,0.00,181.22
S101802,2026-04-06,M11629,U106,1,3990.00,,0.00,3990.00,organik,Akdeniz,0.00,136.80
S101802,2026-04-06,M11629,U602,1,290.00,,0.00,290.00,organik,Akdeniz,0.00,0.00
S101803,2026-04-06,M11630,U503,1,590.00,,0.00,590.00,eposta,Ege,0.00,123.22
S101803,2026-04-06,M11630,U501,1,1190.00,,0.00,1190.00,eposta,Ege,0.00,0.00
S101804,2026-04-06,M11631,U203,1,3990.00,HOSGELDIN30,1197.00,2793.00,google,Marmara,0.00,99.42
S101805,2026-04-06,M11632,U303,1,1290.00,HOSGELDIN30,387.00,903.00,eposta,Karadeniz,0.00,121.81
S101806,2026-04-06,M11633,U504,1,490.00,BAHAR15,73.50,416.50,eposta,Karadeniz,139.00,122.54
S101807,2026-04-06,M11634,U506,1,890.00,,0.00,890.00,organik,Ege,0.00,121.24
S101807,2026-04-06,M11634,U306,2,690.00,,0.00,1380.00,organik,Ege,0.00,0.00
S101808,2026-04-06,M11635,U101,1,5490.00,HOSGELDIN30,1647.00,3843.00,organik,Marmara,0.00,96.00
S101809,2026-04-06,M11636,U406,2,990.00,,0.00,1980.00,google,İç Anadolu,0.00,112.97
